record_id,name,canonical_name,canonical_url,status,status_as_of,hq_country,operating_regions,founding_year,entity_type,business_model,cohort_or_ecosystem,primary_lifecycle,secondary_lifecycle,category,maturity,evidence_grade,jcx_relevance,relevance_tier,scale_signal,tech_strategy,innovation_model,named_initiatives,headline_claim,claim_type,caveats,source_urls,last_verified,source_datasets,merged_record_count,status_conflict,identity_note
org-togal-ai-d6d6a17,Togal.AI,Togal.AI,https://www.togal.ai/,active,2026-08-30,United States,North America and global,,private company,SaaS subscription,CEMEX Ventures Top 50 ConTech 2026,L4 Design and preconstruction,L5 Construction delivery; L12 Data and trust,AI-assisted construction takeoff drawing analysis and estimating collaboration,scaleup,A,Closes the automated takeoff and estimating gap that document-chat and general CDE platforms do not cover,A,,,,,"Togal combines cloud takeoff collaboration, drawing-set comparison and AI-assisted plan analysis for estimators.",official product description,"The site's 98% accuracy and 5x speed claims are vendor-reported and must not be generalized without trade-, drawing- and workflow-specific pilots.",https://www.togal.ai/|https://www.cemexventures.com/top-50/|https://www.cemexventures.com/top-50-startups/togal-ai/,2026-08-30,final_residual_additions.csv,1,false,
org-track3d-778aadb,Track3D,Track3D,https://track3d.ai/,active,2026-08-30,United States,North America and global,,private company,SaaS plus capture services,Zacua Ventures,L5 Construction,L9 Portfolio,reality capture and construction progress intelligence,scaleup,A,High,A,,,,,Combines site captures and reality intelligence to verify construction progress for owners lenders and contractors.,company product description,Capture counts savings and financing are company/customer claims; distinguish from other 3D tracking products.,https://track3d.ai/|https://zacuaventures.com/portfolio/|https://track3d.ai/reality-intelligence-platform/|https://track3d.ai/newsroom/,2026-08-30,startup_core_additions.csv,1,false,
org-trimble-77e0db1,Trimble,Trimble,https://www.trimble.com/en/solutions/trimble-construction-one,active,2026-08-30,United States,Global,1978,public company,hardware software and subscription,Public,L4 Design,L5 Construction/L9 Portfolio,surveying BIM and connected construction management,enterprise,A,High,A,,,,,"Construction One connects project, field, financial, scheduling and equipment workflows across contractor types",official product description,"Hardware, standards and implementation costs are significant; product portfolio and acquisitions should be tracked separately.",https://www.trimble.com/en/solutions/trimble-construction-one|https://civilconstruction.trimble.com/en/products/software/trimble-connect,2026-08-30,coverage_gap_additions.csv,1,false,
org-trunk-tools-844cca9,Trunk Tools,Trunk Tools,https://trunktools.com/,active,2026-08-30,United States,North America and global,,private company,SaaS subscription,CEMEX Ventures Construction Startup Competition Top 50 2025,L5 Construction,L4 Design,construction field intelligence and document workflow AI,scaleup,B,High,A,,,,,Turns project documents and field knowledge into searchable and actionable construction workflows.,company product description,Jobsite and volume metrics are company claims; customer and funding fields should be refreshed.,https://trunktools.com/|https://www.cemexventures.com/top-50-2025/,2026-08-30,startup_core_additions.csv,1,false,
org-turntide-35dea2f,Turntide,Turntide,https://www.turntide.com/,active,2026-08-30,United States,Global,2013,Company,Hardware plus software,JLL Spark/Fifth Wall,Climate,Facilities,Efficient motors/controls,Scaleup,B,Medium,A,,,,,Smart motor systems for HVAC efficiency,Investor/industry signal,Current status service spares and measured ROI,https://www.turntide.com/|https://spark.jllt.com/,2026-08-30,proptech_startups_agent.csv,1,false,
org-appfolio-fa66ac8,AppFolio,AppFolio,https://www.appfolio.com/,active,2026-08-30,United States,US/global || United States,2006,Company || property management software,SaaS,Independent,Operations || F/S/H/O,Sales,Property management platform,Public,A,Medium || Potential rental operations and payments layer,A || B,Large property-management SaaS platform,"Leasing, payments, accounting and AI workflows to verify",Enterprise SaaS,AppFolio Property Manager,Accounting marketing leasing maintenance and resident operations || Unknown,Product description || unknown,US-centric market and payment/local law fit || Public-company metrics need current filing review,https://www.appfolio.com/,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
org-autodesk-construction-cloud-1c9b0c9,Autodesk Construction Cloud / Forma,Autodesk Construction Cloud / Forma,https://construction.autodesk.com/,active,2026-08-30,United States,Global,Unknown,Company || design and construction software,Enterprise SaaS,Enterprise,Design || D/C,Construction,BIM/CDE,Enterprise,A,High || Potential design-to-delivery system of record,A || B,Global BIM/design/construction platform,"BIM, coordination, document control and AI workflows",Enterprise SaaS ecosystem,Autodesk Construction Cloud; Revit; Forma,Cloud suite connects design coordination documents field cost and handover || Customer outcomes vary; verify case studies,Product description || vendor-reported,Implementation complexity and ERP/BIM overlap || Product suite and deployment differ by market,https://construction.autodesk.com/|https://construction.autodesk.com/resources/customer-success-stories/boustead-projects-cuts-rework-by-20-and-saves-months-on-handovers-with-autodesk-forma-2/,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
org-costar-1ac20e9,CoStar,CoStar,https://www.costar.com/,active,2026-08-30,United States,Global,1987,Company || property data marketplace analytics,Subscription/data marketplace,Independent,Data || L/S/F,Sales,Property marketplace analytics,Public,A,Medium || Data benchmark for JCX market intelligence,A || B,Large CRE data and marketplace platform,"Property data, search, analytics and AI to verify",Data platform and acquisitions,CoStar; Homes.com; LoopNet,Commercial property data marketplaces and analytics || Unknown,Product description || unknown,"Licensing cost and Bangladesh coverage || Separate traffic, leads and closed-transaction evidence",https://www.costargroup.com/|https://www.costar.com/,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
org-entrata-25f43fe,Entrata,Entrata,https://www.entrata.com/,active,2026-08-30,United States,United States,2003,Company || multifamily property software,Enterprise SaaS,Independent,Operations || S/H/O/F,Sales,Multifamily operations,Enterprise,A,Medium || Potential multifamily operations comparator,A || B,Large multifamily operating platform,"Leasing, resident experience, payments and operations to verify",Enterprise SaaS ecosystem,Entrata platform,Leasing resident accounting maintenance and marketing || Unknown,Product description || unknown,Local language payment and rental law || Primary customer evidence required,https://www.entrata.com/,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
org-matterport-6ed468a,Matterport,Matterport,https://matterport.com/,acquired-active,2026-08-30,United States,Global,2011,Subsidiary || spatial capture digital twin software,Hardware plus SaaS,CoStar,Sales || D/S/O,Design,3D capture digital twin,Public,A,"High || JCX marketing, as-built and handover layer",A || B,Global spatial-capture platform,"3D capture and digital twins for marketing, facilities and insurance",Software platform and channel partnerships,3D Showcase; digital twins,Spatial capture and 3D tours for property and AEC || Vendor claims 403% more inquiries; 49% more qualified leads; 95% more calls,Product description || vendor-reported,CoStar roadmap/export and parent dependency || Old vendor claims may not generalise,https://matterport.com/|https://www.costargroup.com/|https://static.matterport.com/mp_cms/media/filer_public/4f/bf/4fbfdb3a-4e41-494c-b3ab-e45ab1f81569/matterport_for_real_estate_-_script_updated.pdf,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
org-mri-software-e66e243,MRI Software,MRI Software,https://www.mrisoftware.com/,active,2026-08-30,United States,Global,1971,Company || property management and CRE software,Enterprise SaaS,Independent,Operations || F/S/H/O,Facilities,Property/facilities ERP,Enterprise,A,Medium || Potential operations and finance backbone,A || B,Global property software platform,"Property accounting, leasing, facilities and analytics to verify",Enterprise SaaS and acquisitions,MRI platform,Property finance lease facilities and asset systems || Unknown,Product description || unknown,Local accounting payments and integrations || Verify current product names and outcomes,https://www.mrisoftware.com/,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
org-procore-9fbe212,Procore,Procore,https://www.procore.com/,active,2026-08-30,United States,Global,2002,Company || construction software,Enterprise SaaS,Fifth Wall,Construction || D/C/F,Operations,Project controls,Enterprise,A,High || Potential JCX contractor data backbone,A || B,Global construction management platform,"System of record for RFIs, cost, schedule and AI workflows",Enterprise SaaS and partner ecosystem,Procore platform; AI features,Cloud project platform for owners and contractors || Customer outcomes vary; verify case studies,Product description || vendor-reported,Contractor adoption local accounting and integration || Vendor claims need customer confirmation,https://www.procore.com/|https://www.fifthwall.com/portfolio,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
org-properp-1c4f6f4,PropERP,PropERP,https://properp.app/,unclear,2026-08-30,Bangladesh,Bangladesh,2018 || Unknown,private-product || Company,subscription-implementation || SaaS,SpaGreen-Creative || Independent,booking-collections-JV || Operations,CRM-marketing-brokers-inventory || Sales,developer-ERP-automation || Developer CRM/ERP,early-scale || Early,D,booking-kisti-JV-broker-pilot || Medium,A || B,,,,,broader-SpaGreen-metrics-not-PropERP-proof || Leads booking installments land/JV and WhatsApp proposition,company-page || Company self-description,unknown || Claims and controls need verification,https://properp.app/|https://properp.app/bn,2026-08-30,proptech_startups_agent.csv|regional_companies_agent.csv,2,true,
org-yardi-f113060,Yardi,Yardi,https://www.yardi.com/,active,2026-08-30,United States,Global,1984,Company || property management and accounting software,Enterprise SaaS,Independent,Operations || F/S/H/O,Finance,Property management ERP,Enterprise,A,Medium || Potential property operations backbone,A || B,Large property-management software platform,"Accounting, leasing, maintenance and resident operations",Enterprise SaaS ecosystem,Yardi Voyager; RentCafe,Accounting leasing rent work orders and resident operations || Unknown,Product description || unknown,Local tax payment language and implementation || Product outcomes require customer evidence,https://www.yardi.com/,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
org-zillow-d3dd627,Zillow,Zillow,https://www.zillow.com/,active,2026-08-30,United States,United States,2006,Company || residential marketplace,Ads/data marketplace,Independent,Sales || L/S/H,Data,Property marketplace,Public,A,Medium || Consumer discovery and lead-funnel benchmark,A || B,Large residential property marketplace,"Digital search, valuation, lead generation and AI assistance","Marketplace, brokerage and partnerships",Zillow; Zestimate; Zillow Home Loans,Consumer search listings advertising and property data || Unknown,Product description || unknown,Platform dependency fraud freshness and local fit || Market traffic is not transaction conversion,https://www.zillow.com/,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
