entity_id,display_name,aliases_json,record_type,record_type_basis,canonical_url,canonical_url_status,discovery_profile_urls_json,status_current,operating_status_legacy,status_conflict,status_evidence_date,status_observed_at,status_date_note,last_verified,headquarters_country,headquarters_country_values_legacy_json,headquarters_country_conflict,operating_regions_json,founding_year,founding_year_values_json,founding_year_note,business_models_json,ecosystem_memberships_json,lifecycle_codes_json,lifecycle_mapping_methods_json,lifecycle_labels_legacy_json,lifecycle_unmapped_labels_json,category_labels_json,maturity_band_provisional,maturity_labels_legacy_json,mrl,mrl_note,reviewed_relevance_tier,relevance_tier_values_json,relevance_tier_conflict,jcx_relevance_notes_json,legacy_evidence_grades_json,source_quality_grades_provisional_json,source_count,source_urls_json,source_datasets_json,merged_record_count,publication_readiness,review_flags_json
org-realpage-d7eb9a6,RealPage,[],organization,default operating/legal identity,https://www.realpage.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""North America global""]",,"[""unknown""]",Not verified in the current source layer.,"[""enterprise SaaS and managed services""]","[""Independent""]","[""L6"",""L7"",""L8"",""L9""]","[""explicit_code"",""keyword_inference""]","[""L8 Property operations"",""L6 Marketing/sales/L7 Occupancy/L9 Portfolio""]",[],"[""property management ERP leasing maintenance payments and AI operations""]",scaled_or_enterprise_signal,"[""enterprise""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",4,"[""https://realpage.com/"",""https://realpage.com/multifamily"",""https://realpage.com/news/realpage-showcases-lumina-ai-at-apartmentalize-2025"",""https://realpage.com/platforms/property-operations""]","[""enterprise_platform_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-related-companies-2e0a546,Related Companies,[],organization,default operating/legal identity,https://www.related.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""United States global select cities""]",,[],Not verified in the current source layer.,[],[],"[""L1"",""L4"",""L5"",""L7"",""L8""]","[""documented_legacy_shorthand""]","[""L/D/C/H/O""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Integrated urban-development comparator""]","[""B""]","[""S2""]",2,"[""https://related.com/"",""https://related.com/our-company""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-related-digital-1f7de1a,Related Digital,[],organization,default operating/legal identity,https://www.related-digital.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""United States Canada""]",,[],Not verified in the current source layer.,[],[],"[""L1"",""L3"",""L4"",""L5"",""L10""]","[""documented_legacy_shorthand""]","[""L/D/C/F/E""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Relevant for JCX digital infrastructure and energy-enabled real estate""]","[""B""]","[""S2""]",1,"[""https://related-digital.com/""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-revizto-b3261af,Revizto,[],organization,default operating/legal identity,https://revizto.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Switzerland,"[""Switzerland""]",false,"[""Europe and global""]",,[],Not verified in the current source layer.,"[""SaaS subscription""]","[""BuiltWorlds Building Tech Top 50 2025""]","[""L4"",""L5""]","[""explicit_code"",""keyword_inference""]","[""L4 Design"",""L5 Construction""]",[],"[""BIM coordination and 2D/3D collaboration""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",2,"[""https://builtworlds.com/insights/2025-building-tech-top-50-list"",""https://revizto.com/""]","[""startup_core_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-salesforce-real-estate-cloud-7d7e68a,Salesforce Real Estate Cloud,[],product_offering,reviewed product-suite exception,https://www.salesforce.com/real-estate/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""Global""]",1999,"[""1999""]",,"[""Subscription/platform""]","[""Enterprise""]","[""L6"",""L8""]","[""keyword_inference""]","[""Sales"",""Operations""]",[],"[""CRM workflow""]",scaled_or_enterprise_signal,"[""Enterprise""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",1,"[""https://salesforce.com/real-estate""]","[""proptech_startups_agent.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-saudi-proptech-hub-rega-e45df16,Saudi-PropTech-Hub-REGA,[],program_ecosystem,reviewed name or entity-type rule,https://rega.gov.sa/en/rega-services/platforms/saudi-proptech-hub/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Saudi Arabia,"[""Saudi Arabia""]",false,"[""Saudi-Arabia""]",2024,"[""2024""]",,"[""public-support""]","[""REGA-NTDP-Startup-Wise-Guys""]",[],[],"[""regulatory-sandbox"",""accelerator-summit-developer-links""]","[""regulatory-sandbox"",""accelerator-summit-developer-links""]","[""public-ecosystem""]",program_or_index,"[""ecosystem""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Bangladesh-sandbox-model""]","[""A""]","[""S1""]",2,"[""https://rega.gov.sa/en/rega-services/platforms/saudi-proptech-hub"",""https://spa.gov.sa/en/N2196077""]","[""regional_companies_agent.csv""]",1,discovery_program,"[""lifecycle_unmapped"",""claim_level_evidence_review_required""]"
org-schneider-electric-ecostruxure-building-677b955,Schneider Electric EcoStruxure Building,[],product_offering,reviewed product-suite exception,https://www.se.com/ww/en/work/products/product-launch/building-management-system/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,France,"[""France""]",false,"[""Global""]",,"[""unknown""]",Not verified in the current source layer.,"[""hardware software and subscription""]","[""Schneider Electric""]","[""L8"",""L9"",""L10""]","[""explicit_code"",""keyword_inference""]","[""L8 Property operations"",""L10 ESG/L9 Portfolio""]",[],"[""open building management system energy and integrated controls platform""]",scaled_or_enterprise_signal,"[""enterprise""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",2,"[""https://se.com/ww/en/assets/564/document/514405/presentation-agm-2025-en.pdf"",""https://se.com/ww/en/work/products/product-launch/building-management-system""]","[""enterprise_platform_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-searchland-fe1084f,Searchland,[],organization,default operating/legal identity,https://searchland.co.uk/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Kingdom,"[""United Kingdom""]",false,"[""UK""]",2020,"[""2020""]",,"[""subscription SaaS and API""]","[""Independent""]","[""L1"",""L2"",""L10""]","[""explicit_code"",""keyword_inference""]","[""L1 Land/site"",""L2 Feasibility/L10 ESG""]",[],"[""land sourcing planning ownership and infrastructure data""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",2,"[""https://searchland.co.uk/"",""https://searchland.co.uk/api""]","[""coverage_gap_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-segro-88f5446,SEGRO,[],organization,default operating/legal identity,https://www.segro.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Kingdom,"[""United Kingdom""]",false,"[""Europe""]",1920,"[""1920""]",,"[""powered land, planning, logistics and data-centre development""]","[""Independent""]","[""L1"",""L4"",""L5"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/D/C/O/E"",""F""]",[],"[""European logistics, industrial and data-centre owner/developer""]",scaled_or_enterprise_signal,"[""scale platform""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Makes grid access, entitlement, pre-let sequencing and powered-shell versus fitted data centres decision-visible""]","[""A""]","[""S2""]",4,"[""https://segro.com/"",""https://segro.com/en/investors/ara25/strategic-report"",""https://segro.com/investors/financial-results-centre/2025-full-year-results"",""https://segro.com/media/kbshtxbq/segro_annual-report-accounts-2025.pdf""]","[""operator_coverage_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-sell-do-33b7307,Sell-Do,"[""Sell.Do""]",organization,default operating/legal identity,https://www.sell.do/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,India,"[""India""]",false,"[""India"",""India/SEA""]",,"[""2016"",""2012""]",Conflicting source values; editorial resolution required.,"[""enterprise-SaaS"",""SaaS""]","[""Aurum-PropTech-Accel"",""Independent""]","[""L6"",""L8""]","[""keyword_inference""]","[""lead-to-possession-revenue-ops"",""Sales"",""AI-calling-channel-partners-collections"",""Operations""]",[],"[""developer-CRM-revenue-OS"",""Developer CRM""]",scaled_or_enterprise_signal,"[""scale"",""Scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""closest-mature-developer-OS"",""High""]","[""B"",""A""]","[""S2""]",4,"[""https://sell.do/"",""https://sell.do/about"",""https://sell.do/solutions/developers"",""https://sell.do/success-stories""]","[""proptech_startups_agent.csv"",""regional_companies_agent.csv""]",2,profile_requires_editorial_review,"[""founding_year_conflict"",""claim_level_evidence_review_required""]"
org-siemens-building-x-4e09386,Siemens Building X,[],product_offering,reviewed product-suite exception,https://www.siemens.com/en-gb/products/building-x/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Germany,"[""Germany""]",false,"[""Global""]",,"[""unknown""]",Not verified in the current source layer.,"[""hardware software and subscription""]","[""Siemens""]","[""L8"",""L9"",""L10""]","[""explicit_code"",""keyword_inference""]","[""L8 Property operations"",""L10 ESG/L9 Portfolio""]",[],"[""cloud building energy sustainability safety security and operations platform""]",scaled_or_enterprise_signal,"[""enterprise""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",2,"[""https://news.siemens.com/en-us/siemens-presents-building-x-an-ai-based-solution-for-transforming-buildings-into-climate-neutral-buildings"",""https://siemens.com/en-gb/products/building-x""]","[""enterprise_platform_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-skanska-6d6b6e5,Skanska,[],organization,default operating/legal identity,https://www.skanska.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Sweden,"[""Sweden""]",false,"[""Europe United States""]",,[],Not verified in the current source layer.,[],[],"[""L4"",""L5"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""D/C/O/E""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Construction safety/data benchmark""]","[""A""]","[""S2""]",2,"[""https://group.skanska.com/493a91/siteassets/investors/reports-publications/annual-reports/2025/skanska-s-annual-and-sustainability-report-2025-pdf-.pdf"",""https://skanska.com/""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-smartpm-technologies-b7ceac3,SmartPM Technologies,[],organization,default operating/legal identity,https://smartpm.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""North America and global""]",,[],Not verified in the current source layer.,"[""enterprise SaaS subscription and services""]","[""CEMEX Ventures Top 50 ConTech 2026""]","[""L5"",""L9"",""L12""]","[""explicit_code"",""keyword_inference""]","[""L5 Construction delivery"",""L9 Portfolio management; L12 Data and trust""]",[],"[""construction schedule analytics and automated project controls""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Adds continuous schedule-quality, delay-risk and portfolio-controls intelligence between CPM tools and executive decisions""]","[""A""]","[""S2""]",3,"[""https://cemexventures.com/top-50"",""https://smartpm.com/"",""https://smartpm.com/about""]","[""final_residual_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
