source_id,url,observed_urls,domain,inferred_source_class,source_quality_grade_provisional,quality_grade_status,used_by_record_ids,used_by_names,used_by_documents,source_datasets,last_verified,editorial_note
src-9ff34e9c9b,https://canary.is/,https://canary.is/,canary.is,company_or_product,S2,domain-level provisional; claim-level review required,eco-988f757eca,Canary,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-29e4ba963f,https://capgemini.com/in-en/news/client-stories/taking-control-of-purchasing-in-the-construction-industry,https://www.capgemini.com/in-en/news/client-stories/taking-control-of-purchasing-in-the-construction-industry/,capgemini.com,company_or_product,S2,domain-level provisional; claim-level review required,QOC-024,Skanska,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-143c552bc0,https://capitaland.com/,https://www.capitaland.com/,capitaland.com,company_or_product,S2,domain-level provisional; claim-level review required,org-capitaland-investment-6aab108,CapitaLand Investment,research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-adfb237820,https://capitaland.com/en/about-capitaland/sustainability/sustainabilityxchallenge.html,https://www.capitaland.com/en/about-capitaland/sustainability/sustainabilityxchallenge.html,capitaland.com,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-fcbe5c86c7,https://capitaland.com/en/our-impact/sustainability/sustainabilityxchallenge/innovations.html,https://www.capitaland.com/en/our-impact/sustainability/sustainabilityxchallenge/innovations.html,capitaland.com,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Meeting_Dossier_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f9057201ff,https://carboncure.com/,https://www.carboncure.com/,carboncure.com,company_or_product,S2,domain-level provisional; claim-level review required,org-carboncure-3c06351,CarbonCure,research/proptech_startup_universe.md|research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9448a95299,https://caribou.com/,https://caribou.com/,caribou.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-fe1e12b920,Caribou,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-cbd7452ed3,https://cases.stretto.com/public/X174/11705/PLEADINGS/1170505222480000000154.pdf,https://cases.stretto.com/public/X174/11705/PLEADINGS/1170505222480000000154.pdf,cases.stretto.com,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/market_trends_and_failure_lessons.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-89730de2b5,https://cbre.com/,https://www.cbre.com/,cbre.com,company_or_product,S2,domain-level provisional; claim-level review required,org-cbre-42561ee,CBRE,research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d49eedd85b,https://cbre.com/press-releases/investment-recovery-to-gain-momentum-despite-interest-rates-remaining-higher-for-longer,https://www.cbre.com/press-releases/investment-recovery-to-gain-momentum-despite-interest-rates-remaining-higher-for-longer,cbre.com,company_or_product,S2,domain-level provisional; claim-level review required,,,research/atlas_methodology_and_website_ia.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-53ffb54a59,https://cdn.aldar.com/-/media/project/aldar-tenant/aldar2/investors-documents/aldar-integrated-annual-and-sustainability-report-2024.pdf,https://cdn.aldar.com/-/media/project/aldar-tenant/aldar2/investors-documents/aldar-integrated-annual-and-sustainability-report-2024.pdf,cdn.aldar.com,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Meeting_Dossier_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-a02a891835,https://cdn.aldar.com/en/news-and-media/aldar-fy-2024-financial-results,https://cdn.aldar.com/en/news-and-media/aldar-fy-2024-financial-results,cdn.aldar.com,company_or_product,S2,domain-level provisional; claim-level review required,org-aldar-properties-4218e8b,Aldar Properties,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-0520dfc02c,https://cemexventures.com/cemex-ventures-top-50-2026,https://www.cemexventures.com/cemex-ventures-top-50-2026/,cemexventures.com,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b8112752a8,https://cemexventures.com/construction-startup-competition-2026,https://www.cemexventures.com/construction-startup-competition-2026/,cemexventures.com,company_or_product,S2,domain-level provisional; claim-level review required,,,research/final_coverage_assurance.md|research/startup_coverage_final_audit.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-eaca1a38a4,https://cemexventures.com/startup-competition-2026-apac-finalists,https://www.cemexventures.com/startup-competition-2026-apac-finalists/,cemexventures.com,company_or_product,S2,domain-level provisional; claim-level review required,org-civils-ai-9dff211|org-concreteai-886747c,Civils.ai|ConcreteAI,research/final_coverage_assurance.md|research/startup_core_additions.csv|research/startup_coverage_additions.csv|research/startup_coverage_final_audit.md,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-eb46617897,https://cemexventures.com/top-50,https://www.cemexventures.com/top-50/,cemexventures.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-0887bb7b1a|eco-11bd22fc27|eco-1fd16a9de5|eco-286f753428|eco-288449d9c4|eco-2e571da0d8|eco-2ec9881eaa|eco-319e148b9c|eco-393fdb837a|eco-3d5af11f96|eco-443705cf1f|eco-445da62015|eco-454ad052e1|eco-45dd5548c6|eco-46ab4b2369|eco-49a45a4dbb|eco-52a9b9720a|eco-58129cd21e|eco-66f09c8322|eco-6e0f19ba2c|eco-746d7bec39|eco-77ff3695b9|eco-7ffaebccc3|eco-836d15e2b4|eco-8c188e510c|eco-9c9783da11|eco-9fd7597fb4|eco-a201c69a98|eco-a3f6fcc7c4|eco-a99a73011d|eco-ae93c6bae3|eco-c54c9d8394|eco-c62911cdd3|eco-ccbdd89ee1|eco-cd491f5d9a|eco-d062a56846|eco-d6b917d7ab|eco-da882e5ecb|eco-db13463e49|eco-db1970639c|eco-dbc8876d81|eco-e43fdf036c|eco-e4ee50428a|eco-ea686f2d60|eco-eaeb893ced|eco-ee719baaf8|eco-f20971cfef|eco-f271d650b0|eco-f760bbafe5|eco-fa16bf5552|org-smartpm-technologies-b7ceac3|org-togal-ai-d6d6a17,"011h|Ailytics|Aitenders|All3|Amazive|BatugaTech|Birdsview|Buildcheck|Carbon To Stone, Inc.|ConCntric|ConeLabs Inc.|Cyvl, Inc.|Datagrid|EarthTrack|EconSonic Ltd.|Ekotekt|Enlaye|Freeda|Gentian|Hyperion Robotics|Kapture|LITEHAUS|Make a Bim|Mango|Material Evolution|Mineral Minds|Mitico, Inc.|Navlive|necoTECH|NowVision|ON3|Optocycle|Petram Technologies, Inc.|PHOTOKRETE|PLOT|Provizual|Recycl8 Limited|Reframe Systems|S1SEVEN|SmartPM Technologies|Sonocrete|Specter automation|Taiyo.AI|Tikal Industries|Togal.AI|Tolveet|Trayd|VESTIGAS GmbH|Visibuilt|Wolly",JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/build_ecosystem_discovery_index.py|research/built_environment_ecosystem_discovery_index.csv|research/built_environment_ecosystem_discovery_index.md|research/final_residual_additions.csv,built_environment_ecosystem_discovery_index.csv|final_residual_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7725e15d84,https://cemexventures.com/top-50-2025,https://www.cemexventures.com/top-50-2025/,cemexventures.com,company_or_product,S2,domain-level provisional; claim-level review required,org-gravis-robotics-e4d6d83|org-teleo-0fd6b99|org-trunk-tools-844cca9,Gravis Robotics|Teleo|Trunk Tools,research/final_coverage_assurance.md|research/startup_core_additions.csv|research/startup_coverage_additions.csv|research/startup_coverage_final_audit.md,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d41ec39ea7,https://cemexventures.com/top-50-startups/togal-ai,https://www.cemexventures.com/top-50-startups/togal-ai/,cemexventures.com,company_or_product,S2,domain-level provisional; claim-level review required,org-togal-ai-d6d6a17,Togal.AI,research/final_coverage_assurance.md|research/final_residual_additions.csv,final_residual_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ca63caaf8e,https://centercheck.com/,https://centercheck.com/,centercheck.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-e5755b8b2d,CenterCheck,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
