discovery_id,display_name,name_variants_json,record_type_signals_json,qualified_entity_ids_json,evidence_stage,discovery_only,source_layers_json,source_layer_count,domains_json,candidate_urls_json,profile_urls_json,yc_company_ids_json,yc_batches_json,yc_status_signals_json,ecosystems_json,ecosystem_count,ecosystem_source_row_ids_json,ecosystem_source_row_count,ecosystem_status_signals_json,category_signals_json,lifecycle_signals_json,jcx_tier_signals_json,region_signals_json,country_signals_json,location_signals_json,employee_count_signals_json,description_signals_json,source_urls_json,source_url_count,identity_resolution_methods_json,needs_identity_review,identity_notes_json,snapshot_date,publication_note
dsc-1a12b9d993b3,ConeLabs Inc.,"[""ConeLabs Inc.""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-e76061912499""]",1,"[""Selected for 2026 Top 50""]","[""Enhanced productivity""]",[],[],[],[],[],[],"[""Enhanced productivity""]","[""https://cemexventures.com/top-50""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-566c5468db9d,Connect Homes,"[""Connect Homes""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""connect-homes.com""]","[""http://connect-homes.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-8656eb4834ec""]",1,"[""Exited/marked exited""]",[],[],[],[],[],[],[],[],"[""http://connect-homes.com/"",""https://metaprop.com/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-799122c0d510,CONQA,"[""CONQA""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",[],[],[],"[""Taronga RealTechX / Asset Impact""]",1,"[""eco-src-e2cba437d2ae""]",1,"[""Alumni/support history displayed""]",[],[],[],[],[],[],[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-ca4ba233e92a,Conservation Labs,"[""Conservation Labs""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""conservationlabs.com""]","[""https://conservationlabs.com/""]","[""https://ret.vc/portfolio""]",[],[],[],"[""RET Ventures Portfolio""]",1,"[""eco-src-16e22864bf91""]",1,"[""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""Conservation Labs Conservation Labs' mission is to enable cost effective and sustainable water utilizing a non-invasive monitor. The device tracks water and mechanical use via sound in order to identify usage and mitigate liability by detecting leaks. Year of investment 2020 Stage at Investment All Seed Real Estate Focus All Multifamily Single-Family Commercial Retail Other View WEbsite""]","[""https://conservationlabs.com/"",""https://ret.vc/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-52437eafe143,Constructable,"[""Constructable""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/constructable"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""29121""]","[""S2023""]","[""Active""]",[],0,[],0,[],"[""ConTech / construction operations""]","[""L5 Construction; L12 Data/intelligence""]","[""A""]",[],"[""US""]","[""Santa Barbara, CA, USA""]","[""6""]","[""Building the next Procore"",""Constructable is the modern alternative to Procore, Autodesk, and Fieldwire. We help mid-size general contractors manage the entire lifecycle of a commercial project from bidding to closeout. With Constructable, teams can accelerate field, project, and financial management in one intuitive system. RFIs, submittals, drawings, daily logs, punch lists, change orders—everything lives in one place, with AI-powered...""]","[""https://ycombinator.com/companies/constructable"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-7aa364ad11e0,Coraly,"[""Coraly""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://nar-reach.com/dubai-land-department-second-century-ventures-celebrate-start-of-reach-middle-east""]",[],[],[],"[""NAR REACH Middle East""]",1,"[""eco-src-20eedbdb8649""]",1,"[""2026 cohort""]",[],[],[],"[""Middle East""]",[],[],[],"[""AI-powered growth platform for real estate agencies.""]","[""https://nar-reach.com/dubai-land-department-second-century-ventures-celebrate-start-of-reach-middle-east""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-88eaf040c68f,CoStar,"[""CoStar""]","[""organization""]","[""org-costar-1ac20e9""]",qualified_core,false,"[""qualified_core""]",1,"[""costar.com""]","[""https://costar.com/""]",[],[],[],[],[],0,[],0,[],"[""Property marketplace analytics""]","[""L1"",""L12"",""L3"",""L6""]",[],[],"[""United States""]",[],[],[],"[""https://costar.com/"",""https://costargroup.com/""]",2,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-51cfe2abebe6,Courbanize,"[""Courbanize""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""courbanize.com""]","[""http://courbanize.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-6e6978e33e4e""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""http://courbanize.com/"",""https://metaprop.com/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-95b80065a713,Covered,"[""Covered""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""itscovered.com""]","[""https://itscovered.com/""]","[""https://moderneventures.com/portfolio/covered""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-59cacc25adf6""]",1,"[""Exited (displayed)""]","[""Passport""]",[],[],[],[],[],[],"[""Embedded insurance marketplace and concierge service — Streamlining the insurance process by integrating and automating purchases directly into buying, leasing, and lending transaction — Passport""]","[""https://itscovered.com/"",""https://moderneventures.com/portfolio/covered""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-74ae986b53e5,Craftwork,"[""Craftwork""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/craftwork"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""28823""]","[""S2023""]","[""Active""]",[],0,[],0,[],"[""Real-estate software / adjacent""]","[""L12 Data/intelligence""]","[""C""]",[],"[""US""]","[""Charlotte, NC, USA""]","[""50""]","[""Craftwork is a full-service home painting company that uses software to dramatically improve the homeowner and operator experience."",""Digital-native home painting franchise""]","[""https://ycombinator.com/companies/craftwork"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-bcf0382edffd,Crafty,"[""Crafty""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""craftydelivers.com""]","[""https://craftydelivers.com/""]","[""https://spark.jllt.com/portfolio""]",[],[],[],"[""JLL Spark""]",1,"[""eco-src-ed186cff14c0""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],"[""Food & beverage solutions for leading workplaces. View website""]","[""https://craftydelivers.com/"",""https://spark.jllt.com/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-4f7f2b6f4a1b,Crayons CRM,"[""Crayons CRM""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""crayonscrm.com.au""]","[""http://crayonscrm.com.au/""]","[""https://nar-reach.com/australia-and-newzealand""]",[],[],[],"[""NAR REACH Australia & New Zealand""]",1,"[""eco-src-0fc0007fae65""]",1,"[""2026 cohort (or current page cohort)""]",[],[],[],"[""Australia/New Zealand""]",[],[],[],"[""A modern CRM platform designed specifically for real estate professionals, helping agencies manage relationships, automate workflows, and drive performance with data-driven insights.""]","[""http://crayonscrm.com.au/"",""https://nar-reach.com/australia-and-newzealand""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-71ce60a0c2ee,Credivera,"[""Credivera""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""credivera.com""]","[""https://credivera.com/""]","[""https://nar-reach.com/canada""]",[],[],[],"[""NAR REACH Canada""]",1,"[""eco-src-71faefcfa033""]",1,"[""2026 cohort (or current page cohort)""]",[],[],[],"[""Canada""]",[],[],[],"[""A secure digital identity platform that allows accredited professionals and their clients to instantly verify credentials and identities, fostering unprecedented trust and security in every transaction.""]","[""https://credivera.com/"",""https://nar-reach.com/canada""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-7886fb21186c,Crew,"[""Crew""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://ret.vc/portfolio""]",[],[],[],"[""RET Ventures Portfolio""]",1,"[""eco-src-397779146424""]",1,"[""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""Crew Year of investment Stage at Investment All Seed Real Estate Focus All Single-Family Mixed Use Other View WEbsite""]","[""https://ret.vc/portfolio""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-71bcc2f65fb0,Crexi,"[""Crexi""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""crexi.com""]","[""https://crexi.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-e28c659f12de""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://crexi.com/"",""https://metaprop.com/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-a711c0f368ad,Cubicasa,"[""Cubicasa""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""cubi.casa""]","[""https://cubi.casa/""]","[""https://moderneventures.com/portfolio/cubicasa""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-76aace3ff41d""]",1,"[""Exited (displayed)""]","[""Passport""]",[],[],[],[],[],[],"[""Suite of AI-driven products to help sell more homes — Proprietary deep tech enabling 2D floor plans, 3D models, and GLA and property data for real estate professionals — Passport""]","[""https://cubi.casa/"",""https://moderneventures.com/portfolio/cubicasa""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-9b347d4cb952,Culdesac,"[""Culdesac""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/culdesac"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""2030""]","[""S2018""]","[""Active""]",[],0,[],0,[],"[""Property operations / housing""]","[""L4 Design/BIM; L7 Occupancy/tenant; L8 FM/maintenance; L10 ESG/climate; L12 Data/intelligence""]","[""A""]",[],"[""US""]","[""San Francisco""]","[""100""]","[""Culdesac designs, builds, and manages walkable communities. Culdesac is a real estate developer and property manager. We build neighborhoods that embrace community, open space, and mobility. We offer residential units at a variety of price points integrated with local retail, commercial uses, and open space for nature and public plazas. Our communities prioritize biking, walking, and transit over cars and..."",""We build cities for people, not cars.""]","[""https://ycombinator.com/companies/culdesac"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-03913f809f79,Cumulus,"[""Cumulus""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""cumulusds.com""]","[""https://cumulusds.com/""]","[""https://brickmortar.vc/portfolio""]",[],[],[],"[""Brick & Mortar Ventures""]",1,"[""eco-src-699f5f20aec4""]",1,"[""Active investment""]",[],[],[],[],[],[],[],[],"[""https://brickmortar.vc/portfolio"",""https://cumulusds.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-df340c86999e,Cupix,"[""Cupix""]","[""organization""]","[""org-cupix-384c862""]",qualified_core,false,"[""qualified_core""]",1,"[""cupix.com""]","[""https://cupix.com/""]",[],[],[],[],[],0,[],0,[],"[""4D digital twins from 360 video laser drone and BIM""]","[""L4"",""L5""]","[""A""]",[],"[""South Korea""]",[],[],[],"[""https://builtworlds.com/insights/2025-building-tech-top-50-list"",""https://cupix.com/""]",2,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-587bed56452d,Curbio,"[""Curbio""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""curbio.com""]","[""https://curbio.com/""]","[""https://brickmortar.vc/portfolio"",""https://nar-reach.com/""]",[],[],[],"[""Brick & Mortar Ventures"",""NAR REACH / Second Century Ventures""]",2,"[""eco-src-2b36c92f8b4b"",""eco-src-d70126427528""]",2,"[""Active investment"",""Portfolio example""]",[],[],[],[],[],[],[],[],"[""https://brickmortar.vc/portfolio"",""https://curbio.com/"",""https://nar-reach.com/""]",3,"[""exact_normalized_name"",""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-e3ed268c9c5f,Curri,"[""Curri""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index"",""yc_real_estate_construction_2026-08-30""]",2,"[""curri.com""]","[""http://curri.com/""]","[""https://brickmortar.vc/portfolio"",""https://ycombinator.com/companies/curri"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""12850""]","[""S2019""]","[""Active""]","[""Brick & Mortar Ventures""]",1,"[""eco-src-e51305fb72bb""]",1,"[""Active investment""]","[""ConTech / construction operations""]","[""L5 Construction; L12 Data/intelligence""]","[""A""]",[],"[""US""]","[""Los Angeles""]","[""104""]","[""Construction & industrial logistics platform."",""Curri provides on-demand, last-mile logistics for construction and adjacent industries with our nationwide fleet of cars, trucks, and flatbeds.""]","[""http://curri.com/"",""https://brickmortar.vc/portfolio"",""https://ycombinator.com/companies/curri"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]",4,"[""exact_normalized_name"",""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
