ecosystem,ecosystem_type,company_name,company_url,official_source_url,source_page_type,source_capture_date,status,status_note,region,category,official_description,discovery_only,name_source
MetaProp,built-world venture investor,Branchtechnology,https://branchtechnology.com,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,BuildingConnected,https://construction.autodesk.com/products/buildingconnected/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Exited/marked exited,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Buildingengines,https://www.buildingengines.com/company/ravti/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Exited/marked exited,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Buildops,https://buildops.com/about/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Canary,https://canary.is/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Cocodelivery,https://www.cocodelivery.com/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Exited/marked exited,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Cofilending,https://www.cofilending.com/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Compstak,https://compstak.com/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Connect Homes,http://connect-homes.com,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Exited/marked exited,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Courbanize,http://www.courbanize.com/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Crexi,https://www.crexi.com/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Dealpath,https://www.dealpath.com/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Dnk,https://dnk.co/en,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Door,https://door.com/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Exited/marked exited,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Doorstead,https://www.doorstead.com/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Dynasty,https://www.dynasty.com,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Exited/marked exited,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,Ecoclaim,https://ecoclaim.ca/,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
MetaProp,built-world venture investor,En,https://en.wikipedia.org/wiki/Common_%28company%29,https://www.metaprop.com/portfolio,official portfolio page (logo-only tile),2026-08-30,Active/portfolio,Company name is inferred from MetaProp's official outbound URL because the current portfolio renders logo-only tiles; exited status comes from the tile's exited marker.,,,,true,official linked domain; inferred because tile has no text label
